Time_UTC,System_ID,Time_UTC_1,Seconds_in_day,Altitude,Latitude,Longitude,Temperature_diff_K,Absolute_temperature_degC,Relhumidity_diff_percent,Relhumidity_percent,Vapourpressure_diff_hPa,Vapourpressure_hPa,GPS_Altitude,T_adjusted,T_diff_adjusted,id,lc_tree,lc_pavd,lc_bldn,lc_grss,lc_watr,lc_soil
7/5/2022 19:31,1,7/5/2022 19:31,70283,259.5,47.992228,7.84513,0.78,25.52,-1,39.9,0.542,13.288,278.0302429,25.52669658,0.786696579,17235,0.2384,0.3772,0.3772,0.0072,0,0
7/5/2022 19:31,1,7/5/2022 19:31,70293,265.6,47.99179,7.845193,0.78,25.52,-1.5,39.4,0.379,13.125,277.6509094,25.52423091,0.784230911,16895,0.5416,0.1644,0.2916,0.0024,0,0
7/5/2022 19:31,1,7/5/2022 19:31,70304,273.3,47.991285,7.845225,0.78,25.52,-1.3,39.6,0.449,13.195,275.7305603,25.51174864,0.771748642,16555,0.3628,0.2964,0.3368,0.004,0,0
7/5/2022 19:31,1,7/5/2022 19:31,70311,276.1,47.991112,7.845173,0.68,25.42,-1.3,39.6,0.346,13.092,275.7305603,25.41174864,0.671748642,16555,0.3628,0.2964,0.3368,0.004,0,0
7/5/2022 19:32,1,7/5/2022 19:32,70319,277.1,47.99111,7.84518,0.68,25.42,-1.2,39.6,0.37,13.116,275.7305603,25.41174864,0.671748642,16555,0.3628,0.2964,0.3368,0.004,0,0
7/5/2022 19:32,1,7/5/2022 19:32,70348,278.7,47.990903,7.845107,0.7,25.42,-1,39.6,0.469,13.116,273.778656,25.39906126,0.679061264,16215,0.1092,0.8596,0,0.0312,0,0
7/5/2022 19:32,1,7/5/2022 19:32,70354,279.6,47.99088,7.845237,0.7,25.42,-1.3,39.3,0.376,13.023,274.874939,25.4061871,0.686187103,16215,0.1092,0.8596,0,0.0312,0,0
7/5/2022 19:32,1,7/5/2022 19:32,70361,279.4,47.991052,7.84541,0.7,25.42,-1.4,39.2,0.33,12.977,274.874939,25.4061871,0.686187103,16556,0.4172,0.296,0.2788,0.008,0,0
7/5/2022 19:32,1,7/5/2022 19:32,70367,279.5,47.991418,7.845428,0.7,25.42,-1.3,39.3,0.376,13.023,276.4147949,25.41619617,0.696196167,16556,0.4172,0.296,0.2788,0.008,0,0
7/5/2022 19:33,1,7/5/2022 19:33,70381,280.2,47.992095,7.84539,0.74,25.42,-1.6,39.2,0.284,12.977,278.388031,25.4290222,0.749022202,17236,0.148,0.52,0.3272,0.0048,0,0
7/5/2022 19:33,1,7/5/2022 19:33,70408,293.2,47.992115,7.846942,0.74,25.42,-0.9,39.9,0.515,13.208,282.6031799,25.45642067,0.77642067,17238,0.2336,0.2644,0.5008,0.0012,0,0
7/5/2022 19:33,1,7/5/2022 19:33,70418,294.7,47.992098,7.84748,0.84,25.52,-0.6,40.2,0.711,13.404,282.7030945,25.55707011,0.877070114,17239,0.2236,0.334,0.4424,0,0,0
7/5/2022 19:33,1,7/5/2022 19:33,70427,295.1,47.992152,7.847822,0.74,25.42,-0.5,40.3,0.654,13.347,283.7952271,25.46416898,0.784168976,17239,0.2236,0.334,0.4424,0,0,0
7/5/2022 19:33,1,7/5/2022 19:33,70436,295.5,47.992317,7.848002,0.64,25.32,-0.5,40.3,0.573,13.266,284.0997009,25.36614806,0.686148056,17240,0.0844,0.332,0.5824,0.0012,0,0
7/5/2022 19:34,1,7/5/2022 19:34,70450,296.5,47.992465,7.848352,0.75,25.42,-0.1,40.6,0.813,13.439,285.2249756,25.47346234,0.803462341,17580,0.0404,0.4576,0.5012,0.0008,0,0
7/5/2022 19:34,1,7/5/2022 19:34,70478,297,47.991468,7.848522,0.75,25.42,-0.1,40.5,0.79,13.416,283.5862732,25.46281078,0.792810776,16560,0.0112,0.4168,0.572,0,0,0
7/5/2022 19:34,1,7/5/2022 19:34,70487,297.7,47.991118,7.848532,0.75,25.42,0,40.7,0.836,13.462,282.9820862,25.45888356,0.78888356,16560,0.0112,0.4168,0.572,0,0,0
7/5/2022 19:34,1,7/5/2022 19:34,70496,298.3,47.99082,7.84853,0.75,25.42,0.3,41,0.928,13.555,281.3695374,25.44840199,0.778401993,16220,0.0064,0.488,0.5052,0.0004,0,0
7/5/2022 19:35,1,7/5/2022 19:35,70502,298,47.990835,7.848545,0.78,25.42,0.4,41.2,0.984,13.624,281.3695374,25.44840199,0.808401993,16220,0.0064,0.488,0.5052,0.0004,0,0
7/5/2022 19:35,1,7/5/2022 19:35,70511,298.1,47.990837,7.848545,0.78,25.42,0.5,41.3,1.03,13.67,281.3695374,25.44840199,0.808401993,16220,0.0064,0.488,0.5052,0.0004,0,0
7/5/2022 19:35,1,7/5/2022 19:35,70544,302.9,47.991277,7.848445,0.78,25.42,0.7,41.5,1.099,13.74,282.5553894,25.45611003,0.816110031,16560,0.0112,0.4168,0.572,0,0,0
7/5/2022 19:35,1,7/5/2022 19:35,70550,305.2,47.991603,7.84847,0.68,25.32,0.2,41,0.856,13.496,283.6714783,25.36336461,0.723364609,16900,0.0072,0.408,0.5848,0,0,0
7/5/2022 19:35,1,7/5/2022 19:35,70556,305.9,47.991835,7.8485,0.68,25.32,0,40.8,0.787,13.427,284.5926514,25.36935223,0.729352234,16900,0.0072,0.408,0.5848,0,0,0
7/5/2022 19:36,1,7/5/2022 19:36,70566,309.3,47.992135,7.848505,0.71,25.32,-0.1,40.9,0.756,13.45,285.0643311,25.37241815,0.762418152,17240,0.0844,0.332,0.5824,0.0012,0,0
7/5/2022 19:36,1,7/5/2022 19:36,70575,309.1,47.992332,7.848647,0.71,25.32,-0.1,40.9,0.756,13.45,285.5387573,25.37550192,0.765501923,17241,0.2348,0.436,0.328,0.0012,0,0
7/5/2022 19:36,1,7/5/2022 19:36,70603,303.6,47.992113,7.849805,0.6,25.21,-0.3,40.8,0.63,13.323,284.2750549,25.25728786,0.647287857,17242,0.374,0.3348,0.2836,0.0076,0,0
7/5/2022 19:36,1,7/5/2022 19:36,70612,304.1,47.992088,7.850458,0.6,25.21,0.3,41.3,0.812,13.506,283.6516418,25.25323567,0.643235672,17243,0.2828,0.4052,0.3068,0.0052,0,0
7/5/2022 19:37,1,7/5/2022 19:37,70621,300.8,47.992067,7.850988,0.53,25.11,0.4,41.6,0.777,13.516,283.8907166,25.15478966,0.574789658,17244,0.1948,0.3432,0.446,0.016,0,0
7/5/2022 19:37,1,7/5/2022 19:37,70630,293.9,47.99203,7.851527,0.53,25.11,0.5,41.7,0.822,13.561,284.9474182,25.16165822,0.581658218,17245,0.1488,0.3772,0.4696,0.0044,0,0
7/5/2022 19:37,1,7/5/2022 19:37,70636,291.2,47.992028,7.85186,0.43,25.01,0.4,41.6,0.695,13.434,285.5696411,25.06570267,0.485702667,17245,0.1488,0.3772,0.4696,0.0044,0,0
7/5/2022 19:37,1,7/5/2022 19:37,70661,288,47.992018,7.853127,0.43,25.01,0.1,41.3,0.605,13.344,286.4883728,25.07167442,0.491674423,16907,0.3756,0.31,0.3088,0.0056,0,0
7/5/2022 19:37,1,7/5/2022 19:37,70667,288.2,47.992013,7.853207,0.43,25.01,0.6,41.8,0.763,13.502,286.5791626,25.07226456,0.492264557,16907,0.3756,0.31,0.3088,0.0056,0,0
7/5/2022 19:37,1,7/5/2022 19:37,70676,288.2,47.992012,7.853197,0.43,25.01,0.7,41.9,0.786,13.524,286.5791626,25.07226456,0.492264557,16907,0.3756,0.31,0.3088,0.0056,0,0
7/5/2022 19:38,1,7/5/2022 19:38,70686,288.3,47.992013,7.8532,0.46,25.01,0.8,42,0.852,13.569,286.5791626,25.07226456,0.522264557,16907,0.3756,0.31,0.3088,0.0056,0,0
7/5/2022 19:38,1,7/5/2022 19:38,70695,288.2,47.992017,7.8532,0.46,25.01,0.9,42.1,0.875,13.592,286.5791626,25.07226456,0.522264557,16907,0.3756,0.31,0.3088,0.0056,0,0
7/5/2022 19:38,1,7/5/2022 19:38,70727,289.2,47.991698,7.854403,0.15,24.7,2.2,43.5,1.051,13.768,287.4050293,24.76763269,0.21763269,16909,0.0264,0.4836,0.4892,0.0008,0,0
7/5/2022 19:38,1,7/5/2022 19:38,70737,290.2,47.992102,7.854422,0.15,24.7,1.9,43.1,0.94,13.657,288.9290771,24.777539,0.227539001,17249,0.1292,0.4704,0.3896,0.0108,0,0
7/5/2022 19:39,1,7/5/2022 19:39,70746,291.7,47.992497,7.85437,0.06,24.6,2.7,44.1,1.137,13.883,290.2225647,24.68594667,0.145946671,17589,0.2764,0.604,0.116,0.0036,0,0
7/5/2022 19:39,1,7/5/2022 19:39,70755,291.5,47.99281,7.85451,-0.14,24.4,1.6,43,0.621,13.367,295.934845,24.52307649,-0.016923508,17589,0.2764,0.604,0.116,0.0036,0,0
7/5/2022 19:39,1,7/5/2022 19:39,70769,290.8,47.993263,7.854973,-0.24,24.29,1.5,42.9,0.497,13.243,301.0856018,24.44655641,-0.083443588,17930,0.5908,0.3412,0.0488,0.0192,0,0
7/5/2022 19:39,1,7/5/2022 19:39,70797,291,47.994252,7.856035,-0.35,24.19,3.2,44.5,0.932,13.678,302.7572021,24.35742181,-0.182578186,18612,0.954,0.0436,0,0.0024,0,0
7/5/2022 19:40,1,7/5/2022 19:40,70806,290.2,47.994673,7.856415,-0.33,24.19,3.2,44.8,0.953,13.764,299.074707,24.3334856,-0.186514404,18952,0.3888,0.4972,0.0956,0.0184,0,0
7/5/2022 19:40,1,7/5/2022 19:40,70815,288.3,47.995103,7.8568,-0.43,24.09,3.6,45.2,0.976,13.787,294.0376587,24.20074478,-0.319255219,19293,0.4296,0.2388,0.2272,0.1044,0,0
7/5/2022 19:40,1,7/5/2022 19:40,70823,283.4,47.9955,7.857242,-0.54,23.99,4.1,45.7,1.041,13.852,292.0335693,24.0877182,-0.442281799,19633,0.154,0.4544,0.358,0.0336,0,0
7/5/2022 19:40,1,7/5/2022 19:40,70833,281.8,47.995783,7.857673,-0.54,23.99,3.5,45.1,0.871,13.682,292.2706604,24.08925929,-0.440740707,19974,0.3828,0.4752,0.0964,0.0456,0,0
7/5/2022 19:40,1,7/5/2022 19:40,70858,280.7,47.996498,7.858113,-0.64,23.88,5.3,46.9,1.316,14.127,281.9482727,23.91216377,-0.607836227,20315,0.6376,0.1932,0.1432,0.026,0,0
7/5/2022 19:41,1,7/5/2022 19:41,70865,279.5,47.996615,7.85807,-0.71,23.78,6,47.9,1.473,14.355,279.6753845,23.79739,-0.692610001,20655,0.6904,0.242,0.0672,0.0004,0,0
7/5/2022 19:41,1,7/5/2022 19:41,70872,281.8,47.996635,7.858068,-0.82,23.68,5.6,47.5,1.261,14.143,279.6753845,23.69739,-0.802610001,20655,0.6904,0.242,0.0672,0.0004,0,0
7/5/2022 19:41,1,7/5/2022 19:41,70878,281.9,47.996635,7.858073,-0.71,23.78,5.7,47.7,1.389,14.271,279.6753845,23.79739,-0.692610001,20655,0.6904,0.242,0.0672,0.0004,0,0
7/5/2022 19:41,1,7/5/2022 19:41,70887,281.9,47.996635,7.85807,-0.71,23.78,5.8,47.7,1.41,14.292,279.6753845,23.79739,-0.692610001,20655,0.6904,0.242,0.0672,0.0004,0,0
7/5/2022 19:41,1,7/5/2022 19:41,70915,282.3,47.996207,7.857707,-0.82,23.68,5,47,1.094,13.976,283.9173279,23.72496263,-0.775037369,20314,0.2876,0.3284,0.3408,0.0432,0,0
7/5/2022 19:42,1,7/5/2022 19:42,70920,282.2,47.995993,7.857478,-0.59,23.88,4.3,46.4,1.054,13.979,287.6563416,23.94926622,-0.52073378,19974,0.3828,0.4752,0.0964,0.0456,0,0
7/5/2022 19:42,1,7/5/2022 19:42,70927,283.3,47.99578,7.857225,-0.59,23.88,4.5,46.6,1.118,14.042,287.9764404,23.95134686,-0.518653137,19973,0.1696,0.3096,0.5188,0.002,0,0
7/5/2022 19:42,1,7/5/2022 19:42,70934,284.6,47.995562,7.857022,-0.59,23.88,4.2,46.3,1.033,13.958,288.2277527,23.95298039,-0.517019608,19633,0.154,0.4544,0.358,0.0336,0,0
7/5/2022 19:42,1,7/5/2022 19:42,70942,285.8,47.995243,7.856707,-0.49,23.99,3.6,45.7,0.928,13.852,289.2919617,24.06989775,-0.410102249,19633,0.154,0.4544,0.358,0.0336,0,0
7/5/2022 19:42,1,7/5/2022 19:42,70971,288.1,47.994367,7.855882,-0.49,23.99,3.6,45.7,0.928,13.852,299.0667725,24.13343402,-0.346565979,18951,0.124,0.1744,0.6716,0.03,0,0
7/5/2022 19:43,1,7/5/2022 19:43,70983,289.2,47.994007,7.855483,-0.48,23.99,3.3,45.6,0.862,13.831,297.1980591,24.12128738,-0.348712616,18611,0.294,0.246,0.4484,0.0116,0,0
7/5/2022 19:43,1,7/5/2022 19:43,70989,289.4,47.9938,7.85529,-0.48,23.99,3,45.3,0.756,13.725,300.9111023,24.14542216,-0.324577835,18271,0.826,0.1292,0.0408,0.004,0,0
7/5/2022 19:43,1,7/5/2022 19:43,70998,291.5,47.993542,7.854917,-0.48,23.99,2.8,45.1,0.713,13.682,298.8291931,24.13188976,-0.338110245,18270,0.104,0.2564,0.6332,0.0064,0,0
7/5/2022 19:43,1,7/5/2022 19:43,71007,292.1,47.99331,7.854603,-0.37,24.09,3.2,45.5,0.904,13.873,295.5560608,24.2106144,-0.249385605,17929,0.0652,0.4436,0.4852,0.006,0,0
7/5/2022 19:44,1,7/5/2022 19:44,71054,293.4,47.993407,7.853977,-0.35,24.09,3.1,45.7,0.885,13.958,290.6317444,24.17860634,-0.261393661,18269,0.0484,0.1756,0.77,0.006,0,0
7/5/2022 19:44,1,7/5/2022 19:44,71061,293.6,47.993578,7.853878,-0.25,24.19,2.8,45.5,0.906,13.979,290.4696655,24.27755283,-0.162447174,18268,0.0756,0.3664,0.5572,0.0008,0,0
7/5/2022 19:44,1,7/5/2022 19:44,71071,293.9,47.993787,7.853797,-0.25,24.19,2.6,45.2,0.82,13.893,290.6773071,24.2789025,-0.161097504,18268,0.0756,0.3664,0.5572,0.0008,0,0
7/5/2022 19:44,1,7/5/2022 19:44,71076,292.8,47.993938,7.853752,-0.15,24.29,2.1,44.8,0.775,13.848,290.8022766,24.3797148,-0.060285202,18608,0.0356,0.3012,0.6612,0.002,0,0
7/5/2022 19:44,1,7/5/2022 19:44,71086,290.2,47.994175,7.853698,-0.04,24.4,1.7,44.4,0.729,13.802,290.1920776,24.4857485,0.045748505,18608,0.0356,0.3012,0.6612,0.002,0,0
7/5/2022 19:45,1,7/5/2022 19:45,71113,297.2,47.994995,7.853898,0.18,24.6,1.4,44,0.818,13.861,285.191803,24.65324672,0.233246719,19288,0.1244,0.122,0.7484,0.0052,0,0
7/5/2022 19:45,1,7/5/2022 19:45,71126,293.1,47.995092,7.85398,0.18,24.6,1.5,44.1,0.84,13.883,285.191803,24.65324672,0.233246719,19289,0.1816,0.2464,0.5628,0.0092,0,0
7/5/2022 19:45,1,7/5/2022 19:45,71132,293,47.99509,7.853982,0.28,24.7,1.6,44.2,0.969,14.012,285.191803,24.75324672,0.333246719,19289,0.1816,0.2464,0.5628,0.0092,0,0
7/5/2022 19:45,1,7/5/2022 19:45,71141,291.6,47.995153,7.85405,0.28,24.7,0.9,43.5,0.748,13.79,285.191803,24.75324672,0.333246719,19289,0.1816,0.2464,0.5628,0.0092,0,0
7/5/2022 19:45,1,7/5/2022 19:45,71149,289.3,47.995448,7.854058,0.28,24.7,0.3,43,0.57,13.613,284.1565552,24.74651761,0.326517609,19629,0.2664,0.41,0.2572,0.0664,0,0
7/5/2022 19:46,1,7/5/2022 19:46,71178,288.7,47.996488,7.854078,0.32,24.7,-0.2,42.8,0.439,13.569,284.5663452,24.74918124,0.369181244,20309,0.0892,0.308,0.5984,0.0044,0,0
7/5/2022 19:46,1,7/5/2022 19:46,71184,288,47.996695,7.854072,0.32,24.7,-1.1,41.9,0.15,13.281,284.4611816,24.74849768,0.368497681,20649,0.1328,0.4884,0.3764,0.0024,0,0
7/5/2022 19:46,1,7/5/2022 19:46,71191,284.3,47.996878,7.854203,0.42,24.8,-1.2,41.8,0.209,13.339,283.7795105,24.84406682,0.464066818,20649,0.1328,0.4884,0.3764,0.0024,0,0
7/5/2022 19:46,1,7/5/2022 19:46,71200,283.1,47.996843,7.854645,0.42,24.8,-1.1,41.9,0.231,13.361,283.0960999,24.83962465,0.459624649,20650,0.3872,0.5008,0.1108,0.0012,0,0
7/5/2022 19:46,1,7/5/2022 19:46,71206,283.1,47.996797,7.855003,0.42,24.8,-1.3,41.8,0.187,13.317,282.2168274,24.83390938,0.453909378,20650,0.3872,0.5008,0.1108,0.0012,0,0
7/5/2022 19:47,1,7/5/2022 19:47,71231,281.1,47.997162,7.856027,0.35,24.7,-1.2,42.2,0.13,13.369,280.0724792,24.71997112,0.369971115,20992,0.2312,0.726,0,0.0428,0,0
7/5/2022 19:47,1,7/5/2022 19:47,71241,281.7,47.997177,7.856117,0.35,24.7,-1.2,42.2,0.13,13.369,279.4605103,24.71599332,0.365993317,20992,0.2312,0.726,0,0.0428,0,0
7/5/2022 19:47,1,7/5/2022 19:47,71246,281.6,47.997173,7.856118,0.24,24.6,-1.2,42.2,0.049,13.288,279.4605103,24.61599332,0.255993317,20992,0.2312,0.726,0,0.0428,0,0
7/5/2022 19:47,1,7/5/2022 19:47,71256,281.6,47.997172,7.856118,0.24,24.6,-0.8,42.6,0.181,13.42,279.4605103,24.61599332,0.255993317,20992,0.2312,0.726,0,0.0428,0,0
7/5/2022 19:47,1,7/5/2022 19:47,71273,281.7,47.997173,7.856117,0.24,24.6,-0.8,42.7,0.203,13.442,279.4605103,24.61599332,0.255993317,20992,0.2312,0.726,0,0.0428,0,0
7/5/2022 19:48,1,7/5/2022 19:48,71297,281.6,47.997495,7.856408,-0.05,24.29,0.1,43.8,0.222,13.524,278.7380676,24.30129744,-0.03870256,21332,0.1584,0.4788,0.3456,0.0172,0,0
7/5/2022 19:48,1,7/5/2022 19:48,71306,280.2,47.997732,7.856628,-0.25,24.09,0.6,44.3,0.229,13.531,278.6277161,24.10058015,-0.239419846,21333,0.5672,0.1184,0,0.3144,0,0
7/5/2022 19:48,1,7/5/2022 19:48,71316,278,47.997963,7.856687,-0.35,23.99,0.9,44.6,0.211,13.513,278.8080139,24.00175209,-0.33824791,21673,0.6296,0.1536,0,0.2168,0,0
7/5/2022 19:48,1,7/5/2022 19:48,71325,277.5,47.998215,7.856695,-0.56,23.78,2.4,46,0.487,13.789,279.0267334,23.79317377,-0.546826233,21673,0.6296,0.1536,0,0.2168,0,0
7/5/2022 19:48,1,7/5/2022 19:48,71334,276.2,47.998363,7.856842,-0.56,23.78,3,46.7,0.676,13.978,278.9038086,23.79237476,-0.547625244,22013,0.4484,0.3412,0.0604,0.15,0,0
7/5/2022 19:49,1,7/5/2022 19:49,71358,276.3,47.998702,7.8574,-0.63,23.68,3.9,47.7,0.892,14.205,279.2719421,23.69476762,-0.615232376,22014,0.804,0.0756,0,0.1204,0,0
7/5/2022 19:49,1,7/5/2022 19:49,71365,275,47.998762,7.857672,-0.94,23.37,4.8,48.6,0.879,14.193,279.2719421,23.38476762,-0.925232376,22014,0.804,0.0756,0,0.1204,0,0
7/5/2022 19:49,1,7/5/2022 19:49,71371,275.2,47.998742,7.857922,-1.14,23.17,5.2,49,0.807,14.121,279.2388611,23.1845526,-1.125447403,22015,0.7728,0.06,0,0.1672,0,0
7/5/2022 19:49,1,7/5/2022 19:49,71380,275.1,47.998673,7.858352,-1.14,23.17,7.2,51,1.393,14.706,279.2889709,23.18487831,-1.125121689,22015,0.7728,0.06,0,0.1672,0,0
7/5/2022 19:49,1,7/5/2022 19:49,71390,276.2,47.998515,7.858633,-1.25,23.06,7.1,50.9,1.263,14.576,279.8259583,23.07836873,-1.231631271,22016,0.522,0.2848,0.1356,0.0576,0,0
7/5/2022 19:50,1,7/5/2022 19:50,71417,278.3,47.997512,7.858263,-1.32,22.96,5,48.7,0.597,13.869,279.1705322,22.97410846,-1.305891541,21335,0.578,0.1676,0.0404,0.214,0,0
7/5/2022 19:50,1,7/5/2022 19:50,71427,279.2,47.997262,7.858083,-1.42,22.86,5.1,48.9,0.552,13.823,278.3323669,22.86866039,-1.411339615,20995,0.6972,0.2224,0,0.0804,0,0
7/5/2022 19:50,1,7/5/2022 19:50,71432,280.5,47.997157,7.857952,-1.32,22.96,5.4,49.1,0.717,13.988,278.3323669,22.96866039,-1.311339615,20995,0.6972,0.2224,0,0.0804,0,0
7/5/2022 19:50,1,7/5/2022 19:50,71439,279.9,47.997218,7.857663,-1.32,22.96,4.9,48.6,0.577,13.849,278.9474182,22.97265822,-1.307341782,20994,0.4724,0.126,0.1124,0.2892,0,0
7/5/2022 19:50,1,7/5/2022 19:50,71446,277.4,47.997332,7.857293,-1.32,22.96,4.3,48,0.398,13.669,278.7133179,22.97113657,-1.308863434,20994,0.4724,0.126,0.1124,0.2892,0,0
7/5/2022 19:51,1,7/5/2022 19:51,71474,272.7,47.997482,7.857713,-1.4,22.86,5,48.7,0.539,13.764,278.7137451,22.87113934,-1.388860657,21334,0.6792,0.196,0.0108,0.114,0,0
7/5/2022 19:51,1,7/5/2022 19:51,71483,272.6,47.997493,7.857867,-1.4,22.86,4.4,48.1,0.38,13.605,278.5476685,22.87005984,-1.389940155,21334,0.6792,0.196,0.0108,0.114,0,0
7/5/2022 19:51,1,7/5/2022 19:51,71491,272.7,47.997573,7.858123,-1.4,22.86,4.6,48.3,0.44,13.665,279.1705322,22.87410846,-1.385891541,21335,0.578,0.1676,0.0404,0.214,0,0
7/5/2022 19:51,1,7/5/2022 19:51,71501,273.1,47.997765,7.857945,-1.5,22.76,4.6,48.3,0.356,13.581,278.8952942,22.77231941,-1.487680588,21335,0.578,0.1676,0.0404,0.214,0,0
7/5/2022 19:51,1,7/5/2022 19:51,71506,273.3,47.997722,7.857715,-1.4,22.86,5.8,49.4,0.757,13.982,278.7967834,22.87167909,-1.388320908,21334,0.6792,0.196,0.0108,0.114,0,0
7/5/2022 19:52,1,7/5/2022 19:52,71535,277.6,47.99828,7.857018,-1.47,22.76,7.2,51,1.098,14.33,278.9038086,22.77237476,-1.457625244,21673,0.6296,0.1536,0,0.2168,0,0
7/5/2022 19:52,1,7/5/2022 19:52,71542,278.8,47.998413,7.857133,-1.57,22.65,7.7,51.5,1.147,14.379,278.96698,22.66278537,-1.55721463,22013,0.4484,0.3412,0.0604,0.15,0,0
7/5/2022 19:52,1,7/5/2022 19:52,71548,278.3,47.998405,7.857245,-1.67,22.55,8.8,52.6,1.371,14.602,278.96698,22.56278537,-1.65721463,22014,0.804,0.0756,0,0.1204,0,0
7/5/2022 19:52,1,7/5/2022 19:52,71555,277.4,47.998223,7.857155,-1.67,22.55,8.8,52.5,1.351,14.583,278.6860352,22.56095923,-1.659040771,21673,0.6296,0.1536,0,0.2168,0,0
7/5/2022 19:52,1,7/5/2022 19:52,71561,278.4,47.998107,7.857223,-1.78,22.45,8.5,52.3,1.184,14.416,278.6914673,22.46099454,-1.769005463,21674,0.4992,0.0472,0,0.4536,0,0
7/5/2022 19:53,1,7/5/2022 19:53,71594,279.2,47.998247,7.858257,-1.75,22.45,8.6,52.6,1.229,14.513,279.3721313,22.46541885,-1.734581146,21675,0.6036,0.0664,0,0.33,0,0
7/5/2022 19:53,1,7/5/2022 19:53,71602,279.8,47.998362,7.858465,-1.75,22.45,10,54,1.616,14.9,280.0068054,22.46954424,-1.730455765,21675,0.6036,0.0664,0,0.33,0,0
7/5/2022 19:53,1,7/5/2022 19:53,71612,278.3,47.99853,7.858638,-1.65,22.55,10.6,54.6,1.883,15.167,279.8259583,22.56836873,-1.631631271,22016,0.522,0.2848,0.1356,0.0576,0,0
7/5/2022 19:53,1,7/5/2022 19:53,71631,278.9,47.998577,7.858597,-1.65,22.55,11.6,55.6,2.155,15.439,279.8259583,22.56836873,-1.631631271,22016,0.522,0.2848,0.1356,0.0576,0,0
7/5/2022 19:54,1,7/5/2022 19:54,71639,277.3,47.998725,7.858095,-1.65,22.55,9.8,53.8,1.649,14.933,279.2889709,22.56487831,-1.635121689,22015,0.7728,0.06,0,0.1672,0,0
7/5/2022 19:54,1,7/5/2022 19:54,71668,275.2,47.998912,7.857723,-1.53,22.65,9.9,54,1.793,15.084,279.5714111,22.66671417,-1.513285828,22354,0.5032,0.3604,0.0608,0.0756,0,0
7/5/2022 19:54,1,7/5/2022 19:54,71676,275.3,47.998967,7.8578,-1.53,22.65,9.6,53.6,1.695,14.986,279.4199524,22.66572969,-1.514270309,22354,0.5032,0.3604,0.0608,0.0756,0,0
7/5/2022 19:54,1,7/5/2022 19:54,71686,275.5,47.999333,7.85802,-1.43,22.76,9.5,53.6,1.767,15.059,279.3024597,22.77496599,-1.415034012,22695,0.3752,0.2572,0.3376,0.03,0,0
7/5/2022 19:54,1,7/5/2022 19:54,71695,275.8,47.999675,7.858225,-1.43,22.76,9.1,53.1,1.649,14.941,279.0285645,22.77318567,-1.416814331,22695,0.3752,0.2572,0.3376,0.03,0,0
7/5/2022 19:55,1,7/5/2022 19:55,71704,277.5,48.000012,7.85842,-1.39,22.76,8.7,52.9,1.572,14.882,278.8248596,22.77186159,-1.378138412,23035,0.5408,0.1336,0.2932,0.0324,0,0
7/5/2022 19:55,1,7/5/2022 19:55,71728,273.5,48.00104,7.858925,-1.39,22.76,8.9,53.1,1.631,14.941,276.9261169,22.75951976,-1.39048024,23716,0.614,0.1564,0.1784,0.0512,0,0
7/5/2022 19:55,1,7/5/2022 19:55,71735,272.6,48.001362,7.859022,-1.49,22.65,10.5,54.7,1.971,15.28,275.4421082,22.6398737,-1.500126297,24056,0.8372,0.162,0.0004,0.0004,0,0
7/5/2022 19:55,1,7/5/2022 19:55,71742,271.4,48.001642,7.859122,-1.49,22.65,10.6,54.8,2.01,15.319,275.1141968,22.63774228,-1.502257721,24396,0.8,0.024,0.1216,0.0544,0,0
7/5/2022 19:55,1,7/5/2022 19:55,71750,269.7,48.001983,7.859317,-1.49,22.65,10.3,54.5,1.912,15.222,274.9300232,22.63654515,-1.503454849,24737,0.54,0.3464,0.0928,0.0208,0,0
7/5/2022 19:56,1,7/5/2022 19:56,71759,269.1,48.002293,7.859518,-1.49,22.65,9.9,54.1,1.814,15.124,274.5047302,22.63378075,-1.506219254,24737,0.54,0.3464,0.0928,0.0208,0,0
7/5/2022 19:56,1,7/5/2022 19:56,71787,272.7,48.002472,7.857973,-1.36,22.76,9.3,53.7,1.769,15.099,274.1624451,22.74155589,-1.378444107,25075,0.3344,0.208,0.4224,0.0352,0,0
7/5/2022 19:56,1,7/5/2022 19:56,71802,275,48.002503,7.857213,-1.25,22.86,9,53.4,1.783,15.112,273.0331726,22.83421562,-1.275784378,25074,0.3156,0.3288,0.3456,0.01,0,0
7/5/2022 19:56,1,7/5/2022 19:56,71816,269.7,48.002812,7.856962,-1.25,22.86,8.3,52.7,1.584,14.914,272.2780151,22.8293071,-1.280692902,25073,0.642,0.248,0.002,0.108,0,0
7/5/2022 19:57,1,7/5/2022 19:57,71824,269.5,48.003148,7.85703,-1.23,22.86,8.1,52.6,1.548,14.894,273.2533569,22.83564682,-1.25435318,25413,0.6964,0.1288,0.1216,0.0532,0,0
7/5/2022 19:57,1,7/5/2022 19:57,71833,268.4,48.003345,7.856762,-1.13,22.96,8.3,52.8,1.699,15.046,271.9482117,22.92716338,-1.162836624,25753,0.448,0.1488,0.332,0.0712,0,0
7/5/2022 19:57,1,7/5/2022 19:57,71861,266.7,48.003505,7.855335,-1.03,23.06,7.6,52.1,1.571,14.918,269.5917358,23.01184628,-1.078153717,25751,0.2696,0.4596,0.2532,0.0176,0,0
