,Time_UTC,System_ID,Time_UTC_1,Seconds_in_day,Altitude,Latitude,Longitude,Temperature_diff_K,Absolute_temperature_degC,Relhumidity_diff_percent,Relhumidity_percent,Vapourpressure_diff_hPa,Vapourpressure_hPa,GPS_Altitude,T_adjusted,T_diff_adjusted,id,lc_tree,lc_pavd,lc_bldn,lc_grss,lc_watr,lc_soil
5411,7/5/2022 19:33,28,7/5/2022 19:33,70414,284.4,47.99364,7.845178,1.02,25.7,-1.7,39.2,0.505,13.198,283.2820129,25.74083308,1.060833084,18255.0,0.1172,0.332,0.5388,0.012,0.0,0.0
5422,7/5/2022 19:35,28,7/5/2022 19:35,70532,278.9,47.993873,7.843405,0.86,25.5,-1.5,39.3,0.432,13.072,280.6126709,25.52348236,0.883482361,18593.0,0.0612,0.3792,0.5596,0.0,0.0,0.0
5802,7/5/2022 20:49,28,7/5/2022 20:49,74993,269.4,47.995063,7.842392,0.32,21.8,-1.3,54.1,0.146,14.332,277.6186523,21.80402124,0.32402124,19271.0,0.0692,0.236,0.6892,0.0056,0.0,0.0
5803,7/5/2022 20:50,28,7/5/2022 20:50,74999,270.0,47.99502,7.84283,0.42,21.9,-1.3,54.1,0.236,14.421,279.977356,21.91935281,0.439352814,19272.0,0.08,0.2444,0.6744,0.0012,0.0,0.0
5849,7/5/2022 19:36,31,7/5/2022 19:36,70613,293.9,47.997503,7.848785,0.19,24.8,1.2,42.2,0.757,13.451,279.891571,24.81879521,0.208795212,21321.0,0.0052,0.3036,0.6912,0.0,0.0,0.0
5850,7/5/2022 19:37,31,7/5/2022 19:37,70623,297.8,47.997358,7.849552,0.22,24.8,1.0,42.2,0.712,13.451,280.5102234,24.82281645,0.242816452,20982.0,0.0292,0.4016,0.5692,0.0,0.0,0.0
5851,7/5/2022 19:37,31,7/5/2022 19:37,70635,299.4,47.997287,7.849755,0.32,24.9,1.1,42.3,0.827,13.565,280.8452759,24.92499429,0.344994293,20982.0,0.0292,0.4016,0.5692,0.0,0.0,0.0
5852,7/5/2022 19:37,31,7/5/2022 19:37,70660,303.1,47.997735,7.850335,0.42,25.0,0.7,41.9,0.781,13.519,280.3587036,25.02183157,0.441831573,21323.0,0.0056,0.3864,0.608,0.0,0.0,0.0
5853,7/5/2022 19:37,31,7/5/2022 19:37,70670,304.3,47.99749,7.851012,0.42,25.0,0.6,41.8,0.748,13.487,282.2268982,25.03397484,0.453974838,21324.0,0.0596,0.2492,0.6904,0.0008,0.0,0.0
5854,7/5/2022 19:37,31,7/5/2022 19:37,70679,306.2,47.99747,7.851612,0.42,25.0,0.4,41.6,0.684,13.423,284.3164063,25.04755664,0.467556641,21325.0,0.0192,0.354,0.6232,0.0036,0.0,0.0
5855,7/5/2022 19:38,31,7/5/2022 19:38,70688,307.8,47.997523,7.851992,0.45,25.0,0.5,41.7,0.738,13.455,285.048584,25.0523158,0.502315796,21326.0,0.002,0.388,0.61,0.0,0.0,0.0
5856,7/5/2022 19:38,31,7/5/2022 19:38,70696,309.0,47.997605,7.852453,0.45,25.0,0.3,41.5,0.673,13.39,284.3415222,25.04771989,0.497719894,21326.0,0.002,0.388,0.61,0.0,0.0,0.0
6056,7/5/2022 20:19,31,7/5/2022 20:19,73146,220.4,47.973763,7.815887,-1.19,21.5,4.1,55.5,0.255,14.43,263.8902283,21.41478648,-1.275213516,5229.0,0.1368,0.32,0.542,0.0012,0.0,0.0
6106,7/5/2022 20:29,31,7/5/2022 20:29,73760,268.3,47.984692,7.845927,-0.92,21.4,2.9,55.8,0.16,14.418,281.0465088,21.42630231,-0.893697693,11456.0,0.1724,0.2816,0.5316,0.0144,0.0,0.0
6107,7/5/2022 20:29,31,7/5/2022 20:29,73788,267.9,47.985912,7.846442,-0.92,21.4,2.7,55.6,0.108,14.366,279.5443726,21.41653842,-0.903461578,12477.0,0.2272,0.214,0.5576,0.0012,0.0,0.0
6109,7/5/2022 20:30,31,7/5/2022 20:30,73803,272.9,47.987042,7.846272,-0.57,21.7,1.3,54.3,0.049,14.295,279.6850586,21.71745288,-0.552547119,13497.0,0.0664,0.3772,0.5444,0.012,0.0,0.0
6110,7/5/2022 20:30,31,7/5/2022 20:30,73812,280.0,47.987603,7.846202,-0.47,21.8,1.2,54.2,0.112,14.358,280.1711426,21.82061243,-0.449387573,13837.0,0.0748,0.35,0.5568,0.0184,0.0,0.0
6121,7/5/2022 20:32,31,7/5/2022 20:32,73965,288.1,47.99373,7.845158,-0.4,21.8,0.7,54.0,0.049,14.305,283.2820129,21.84083308,-0.359166916,18255.0,0.1172,0.332,0.5388,0.012,0.0,0.0
6122,7/5/2022 20:32,31,7/5/2022 20:32,73972,288.4,47.993457,7.845008,-0.5,21.7,0.9,54.2,0.012,14.269,282.7089539,21.7371082,-0.4628918,18255.0,0.1172,0.332,0.5388,0.012,0.0,0.0
6123,7/5/2022 19:33,35,7/5/2022 19:33,70415,302.7,47.99351,7.845073,0.74,25.42,0.6,41.5,1.032,13.725,282.7089539,25.4571082,0.7771082,18255.0,0.1172,0.332,0.5388,0.012,0.0,0.0
6124,7/5/2022 19:33,35,7/5/2022 19:33,70422,302.5,47.993675,7.845055,0.64,25.32,0.6,41.4,0.93,13.623,283.2702942,25.36075691,0.680756912,18255.0,0.1172,0.332,0.5388,0.012,0.0,0.0
6127,7/5/2022 19:34,35,7/5/2022 19:34,70465,293.6,47.994887,7.84314,0.86,25.52,-1.3,39.4,0.484,13.11,281.2632446,25.54771109,0.88771109,19272.0,0.08,0.2444,0.6744,0.0012,0.0,0.0
6128,7/5/2022 19:34,35,7/5/2022 19:34,70473,291.2,47.995015,7.842445,0.86,25.52,-1.5,39.2,0.431,13.057,278.7400818,25.53131053,0.871310532,19271.0,0.0692,0.236,0.6892,0.0056,0.0,0.0
6136,7/5/2022 19:36,35,7/5/2022 19:36,70577,251.2,47.995842,7.835962,0.71,25.32,-1.5,39.5,0.298,12.992,271.3165588,25.28305763,0.673057632,19942.0,0.1084,0.24,0.6476,0.004,0.0,0.0
6415,7/5/2022 20:31,35,7/5/2022 20:31,73908,274.9,47.99859,7.84772,1.03,23.26,-2.5,50.7,0.452,14.707,280.3744507,23.28193393,1.051933929,21999.0,0.0812,0.3948,0.5208,0.0032,0.0,0.0
6430,7/5/2022 19:33,38,7/5/2022 19:33,70403,322.7,47.992723,7.848182,0.54,25.22,-3.0,37.9,-0.311,12.382,285.4854431,25.27515538,0.59515538,17580.0,0.0404,0.4576,0.5012,0.0008,0.0,0.0
6431,7/5/2022 19:33,38,7/5/2022 19:33,70409,327.6,47.992695,7.848408,0.64,25.32,-2.2,38.7,0.033,12.726,285.4854431,25.37515538,0.69515538,17580.0,0.0404,0.4576,0.5012,0.0008,0.0,0.0
6432,7/5/2022 19:33,38,7/5/2022 19:33,70419,326.6,47.99263,7.848563,0.64,25.32,-2.2,38.7,0.033,12.726,285.9058838,25.37788824,0.697888245,17580.0,0.0404,0.4576,0.5012,0.0008,0.0,0.0
6433,7/5/2022 19:33,38,7/5/2022 19:33,70425,325.5,47.992653,7.848567,0.64,25.32,-2.0,38.9,0.1,12.793,285.9058838,25.37788824,0.697888245,17580.0,0.0404,0.4576,0.5012,0.0008,0.0,0.0
6434,7/5/2022 19:33,38,7/5/2022 19:33,70431,323.3,47.992808,7.848597,0.64,25.32,-1.9,39.0,0.134,12.826,286.1320801,25.37935852,0.699358521,17580.0,0.0404,0.4576,0.5012,0.0008,0.0,0.0
6438,7/5/2022 19:34,38,7/5/2022 19:34,70483,319.6,47.993963,7.848962,0.66,25.32,-1.5,39.2,0.267,12.893,286.4490967,25.38141913,0.721419128,18601.0,0.0032,0.48,0.5168,0.0,0.0,0.0
6439,7/5/2022 19:34,38,7/5/2022 19:34,70493,322.9,47.9942,7.849157,0.76,25.43,-1.3,39.4,0.414,13.04,286.0206604,25.48863429,0.818634293,18601.0,0.0032,0.48,0.5168,0.0,0.0,0.0
6443,7/5/2022 19:35,38,7/5/2022 19:35,70545,332.4,47.995223,7.85008,0.89,25.53,-1.6,39.2,0.413,13.054,287.1264038,25.59582162,0.955821625,19623.0,0.0028,0.4436,0.5532,0.0004,0.0,0.0
6444,7/5/2022 19:35,38,7/5/2022 19:35,70554,333.4,47.995403,7.850278,0.79,25.43,-1.6,39.2,0.333,12.973,287.795166,25.50016858,0.860168579,19623.0,0.0028,0.4436,0.5532,0.0004,0.0,0.0
6445,7/5/2022 19:36,38,7/5/2022 19:36,70582,336.7,47.995687,7.850767,0.82,25.43,-1.9,39.2,0.279,12.973,286.7872009,25.49361681,0.883616806,19964.0,0.0056,0.4284,0.5656,0.0004,0.0,0.0
6446,7/5/2022 19:36,38,7/5/2022 19:36,70587,337.0,47.995793,7.850897,0.82,25.43,-2.0,39.1,0.246,12.94,286.7872009,25.49361681,0.883616806,19964.0,0.0056,0.4284,0.5656,0.0004,0.0,0.0
6447,7/5/2022 19:36,38,7/5/2022 19:36,70597,338.8,47.995967,7.851047,0.82,25.43,-2.0,39.1,0.246,12.94,286.6778259,25.49290587,0.882905869,19964.0,0.0056,0.4284,0.5656,0.0004,0.0,0.0
6448,7/5/2022 19:36,38,7/5/2022 19:36,70606,338.2,47.996217,7.851142,0.71,25.32,-1.8,39.2,0.199,12.893,285.8821106,25.37773372,0.767733719,20304.0,0.006,0.2264,0.766,0.0016,0.0,0.0
6449,7/5/2022 19:36,38,7/5/2022 19:36,70615,337.7,47.9964,7.851302,0.71,25.32,-1.8,39.2,0.199,12.893,285.6799622,25.37641975,0.766419754,20305.0,0.0116,0.3528,0.6356,0.0,0.0,0.0
6467,7/5/2022 19:40,38,7/5/2022 19:40,70859,282.6,47.999225,7.845857,0.59,25.11,-1.4,40.2,0.254,13.065,275.7492371,25.10187004,0.581870041,22677.0,0.1068,0.2336,0.6132,0.0464,0.0,0.0
6505,7/5/2022 19:49,38,7/5/2022 19:49,71356,257.0,48.01181,7.849487,0.49,24.8,-2.9,40.9,-0.262,13.051,253.5704193,24.64770773,0.337707726,31611.0,0.116,0.3156,0.5268,0.0416,0.0,0.0
6506,7/5/2022 19:49,38,7/5/2022 19:49,71363,259.5,48.012113,7.849553,0.49,24.8,-2.8,41.0,-0.23,13.083,253.9311218,24.65005229,0.340052292,31612.0,0.1712,0.28,0.532,0.0168,0.0,0.0
6547,7/5/2022 19:57,38,7/5/2022 19:57,71872,256.1,48.006953,7.834793,-0.43,23.66,-1.5,43.0,-0.555,12.792,257.9413452,23.53611874,-0.553881256,28380.0,0.0904,0.3732,0.5048,0.0316,0.0,0.0
6548,7/5/2022 19:58,38,7/5/2022 19:58,71881,255.1,48.006665,7.834405,-0.17,23.87,-2.2,42.7,-0.568,12.861,259.2108765,23.7543707,-0.285629303,28057.0,0.1232,0.362,0.5024,0.0124,0.0,0.0
6587,7/5/2022 20:05,38,7/5/2022 20:05,72351,256.6,48.004498,7.827527,0.42,23.97,-5.9,42.0,-1.185,12.726,257.7749329,23.84503706,0.295037064,26729.0,0.1844,0.1232,0.6392,0.0532,0.0,0.0
6662,7/5/2022 20:22,38,7/5/2022 20:22,73323,245.3,47.998302,7.805733,0.45,23.03,-3.9,48.0,-0.495,13.722,246.0170135,22.82861059,0.248610588,22277.0,0.1796,0.2676,0.5428,0.01,0.0,0.0
6663,7/5/2022 20:22,38,7/5/2022 20:22,73333,244.8,47.998325,7.805062,0.45,23.03,-4.1,47.8,-0.553,13.664,244.1336212,22.81636854,0.236368538,22276.0,0.136,0.1388,0.6784,0.0468,0.0,0.0
6750,7/5/2022 20:41,38,7/5/2022 20:41,74480,253.8,47.97944,7.807112,0.18,21.99,-4.1,50.4,-0.739,13.516,249.7309418,21.81275112,0.002751122,8405.0,0.1224,0.3292,0.5332,0.0152,0.0,0.0
6852,7/5/2022 21:02,38,7/5/2022 21:02,75753,256.6,47.979127,7.82763,0.15,21.16,-5.6,51.1,-1.09,13.004,261.043396,21.05628207,0.046282074,7950.0,0.1948,0.2212,0.5584,0.0256,0.0,0.0
6912,7/5/2022 19:31,40,7/5/2022 19:31,70307,291.4,47.992715,7.84791,-0.47,24.27,3.8,44.7,1.053,13.799,284.7732544,24.32052615,-0.419473846,17579.0,0.0184,0.4124,0.5692,0.0,0.0,0.0
6913,7/5/2022 19:31,40,7/5/2022 19:31,70316,292.7,47.992555,7.848533,-0.37,24.38,4.4,45.2,1.306,14.052,285.9058838,24.43788824,-0.312111755,17580.0,0.0404,0.4576,0.5012,0.0008,0.0,0.0
6914,7/5/2022 19:32,40,7/5/2022 19:32,70325,289.5,47.992022,7.848438,-0.44,24.27,5.0,45.7,1.448,14.094,284.5263977,24.31892159,-0.391078415,17240.0,0.0844,0.332,0.5824,0.0012,0.0,0.0
6915,7/5/2022 19:32,40,7/5/2022 19:32,70339,284.6,47.99113,7.84848,-0.44,24.27,5.1,45.8,1.477,14.124,282.5553894,24.30611003,-0.403889969,16560.0,0.0112,0.4168,0.572,0.0,0.0,0.0
7481,7/5/2022 21:25,40,7/5/2022 21:25,77119,280.5,47.988438,7.853078,-0.84,19.56,4.2,62.8,0.423,14.462,284.3946838,19.60806544,-0.791934555,14527.0,0.1656,0.3236,0.5028,0.008,0.0,0.0
7488,7/5/2022 21:26,40,7/5/2022 21:26,77210,279.4,47.990898,7.848317,-0.93,19.46,4.3,62.9,0.355,14.382,281.8331604,19.49141554,-0.898584457,16220.0,0.0064,0.488,0.5052,0.0004,0.0,0.0
7489,7/5/2022 21:27,40,7/5/2022 21:27,77220,278.4,47.991468,7.848413,-0.93,19.46,4.6,63.2,0.422,14.449,283.1546021,19.50000491,-0.889995087,16560.0,0.0112,0.4168,0.572,0.0,0.0,0.0
7490,7/5/2022 21:27,40,7/5/2022 21:27,77229,280.7,47.992025,7.848522,-0.81,19.56,4.4,63.1,0.501,14.53,285.0643311,19.61241815,-0.757581848,17240.0,0.0844,0.332,0.5824,0.0012,0.0,0.0
7491,7/5/2022 21:27,40,7/5/2022 21:27,77238,279.6,47.992542,7.848347,-0.81,19.56,4.3,63.0,0.479,14.507,285.2249756,19.61346234,-0.756537659,17580.0,0.0404,0.4576,0.5012,0.0008,0.0,0.0
7493,7/5/2022 21:27,40,7/5/2022 21:27,77274,275.7,47.993515,7.845203,-0.91,19.46,4.5,63.2,0.42,14.449,282.6882019,19.49697331,-0.873026688,18255.0,0.1172,0.332,0.5388,0.012,0.0,0.0
7798,7/5/2022 20:36,42,7/5/2022 20:36,74175,283.7,48.006427,7.854488,-0.2,21.8,5.0,58.9,1.371,15.598,267.4586182,21.73798102,-0.262018982,27764.0,0.174,0.2748,0.5392,0.012,0.0,0.0
7832,7/5/2022 20:43,42,7/5/2022 20:43,74616,288.4,47.998527,7.843828,0.29,22.01,4.8,59.6,1.762,15.999,274.9265137,21.99652234,0.276522339,21994.0,0.0344,0.258,0.7068,0.0008,0.0,0.0
7833,7/5/2022 20:43,42,7/5/2022 20:43,74625,290.5,47.998547,7.844162,0.4,22.11,4.7,59.5,1.825,16.063,276.0144043,22.10359363,0.393593628,21994.0,0.0344,0.258,0.7068,0.0008,0.0,0.0
7834,7/5/2022 20:43,42,7/5/2022 20:43,74639,296.9,47.99848,7.844765,0.4,22.11,4.7,59.5,1.825,16.063,278.2490234,22.11811865,0.408118652,21995.0,0.0516,0.3696,0.5788,0.0,0.0,0.0
7835,7/5/2022 20:44,42,7/5/2022 20:44,74666,305.6,47.997483,7.844578,0.34,22.01,4.6,59.5,1.75,15.978,279.0222168,22.02314441,0.353144409,21315.0,0.0368,0.2616,0.7,0.0016,0.0,0.0
7836,7/5/2022 20:44,42,7/5/2022 20:44,74672,303.8,47.997417,7.84409,0.14,21.8,5.3,60.2,1.73,15.957,278.5435486,21.81003307,0.150033066,21314.0,0.1716,0.2872,0.5396,0.0016,0.0,0.0
7837,7/5/2022 20:44,42,7/5/2022 20:44,74687,304.9,47.997632,7.843225,0.14,21.8,5.4,60.3,1.751,15.979,275.6857605,21.79145744,0.131457443,21313.0,0.27,0.1204,0.6028,0.0068,0.0,0.0
7893,7/5/2022 20:56,42,7/5/2022 20:56,75363,263.1,47.992797,7.839958,-0.56,20.68,8.5,64.5,1.801,15.932,271.3040161,20.6429761,-0.597023895,17908.0,0.1624,0.1528,0.6764,0.0084,0.0,0.0
7895,7/5/2022 20:56,42,7/5/2022 20:56,75405,261.5,47.992402,7.841947,-0.56,20.68,8.6,64.6,1.821,15.952,273.8663025,20.65963097,-0.580369034,17571.0,0.1268,0.3168,0.5296,0.0268,0.0,0.0
7896,7/5/2022 20:56,42,7/5/2022 20:56,75412,260.4,47.992415,7.842272,-0.56,20.68,8.8,64.8,1.88,16.011,274.1819153,20.66168245,-0.578317551,17571.0,0.1268,0.3168,0.5296,0.0268,0.0,0.0
7897,7/5/2022 20:56,42,7/5/2022 20:56,75418,259.3,47.99254,7.842508,-0.56,20.68,8.7,64.7,1.861,15.992,274.6451721,20.66469362,-0.575306381,17571.0,0.1268,0.3168,0.5296,0.0268,0.0,0.0
7898,7/5/2022 20:57,42,7/5/2022 20:57,75425,259.1,47.992643,7.842808,-0.42,20.78,8.4,64.6,1.924,16.056,275.2781372,20.76880789,-0.431192108,17572.0,0.1596,0.1764,0.6632,0.0008,0.0,0.0
7899,7/5/2022 20:57,42,7/5/2022 20:57,75430,259.2,47.992698,7.843073,-0.42,20.78,8.3,64.4,1.884,16.016,275.2781372,20.76880789,-0.431192108,17572.0,0.1596,0.1764,0.6632,0.0008,0.0,0.0
7908,7/5/2022 19:34,47,7/5/2022 19:34,70449,286.4,47.995218,7.846835,0.81,25.48,-2.2,38.5,0.165,12.792,283.8907776,25.52479005,0.854790054,19618.0,0.1936,0.2812,0.5252,0.0,0.0,0.0
7909,7/5/2022 19:34,47,7/5/2022 19:34,70458,291.4,47.995182,7.847223,0.81,25.48,-1.8,38.9,0.288,12.915,283.9158936,25.52495331,0.854953308,19619.0,0.1528,0.3312,0.516,0.0,0.0,0.0
7910,7/5/2022 19:34,47,7/5/2022 19:34,70467,294.0,47.995253,7.847622,0.81,25.48,-1.4,39.3,0.411,13.038,283.8644104,25.52461867,0.854618668,19619.0,0.1528,0.3312,0.516,0.0,0.0,0.0
7912,7/5/2022 19:35,47,7/5/2022 19:35,70504,311.7,47.99513,7.849178,0.73,25.37,-1.2,39.5,0.413,13.053,284.6674805,25.41983862,0.779838623,19281.0,0.0416,0.3532,0.6052,0.0,0.0,0.0
7915,7/5/2022 19:35,47,7/5/2022 19:35,70531,326.5,47.994807,7.850013,0.73,25.37,-1.1,39.7,0.474,13.115,286.4693604,25.43155084,0.791550842,19283.0,0.0068,0.4132,0.58,0.0,0.0,0.0
7916,7/5/2022 19:35,47,7/5/2022 19:35,70559,332.5,47.994607,7.851088,0.63,25.27,-1.0,39.7,0.397,13.037,286.0648499,25.32892152,0.688921524,18944.0,0.0032,0.2376,0.7592,0.0,0.0,0.0
7917,7/5/2022 19:36,47,7/5/2022 19:36,70568,331.6,47.994542,7.851487,0.66,25.27,-1.3,39.7,0.344,13.037,285.8476563,25.32750977,0.717509766,18945.0,0.0504,0.3044,0.6436,0.0016,0.0,0.0
7918,7/5/2022 19:36,47,7/5/2022 19:36,70577,330.7,47.99448,7.851905,0.66,25.27,-1.3,39.7,0.344,13.037,287.1864624,25.33621201,0.726212006,18945.0,0.0504,0.3044,0.6436,0.0016,0.0,0.0
7919,7/5/2022 19:36,47,7/5/2022 19:36,70585,329.8,47.994363,7.852298,0.66,25.27,-1.3,39.7,0.344,13.037,287.5035095,25.33827281,0.728272812,18946.0,0.0504,0.2104,0.736,0.0032,0.0,0.0
7920,7/5/2022 19:36,47,7/5/2022 19:36,70594,328.8,47.994265,7.852682,0.56,25.17,-1.2,39.9,0.297,12.991,289.0679321,25.24844156,0.638441559,18607.0,0.038,0.2392,0.7216,0.0012,0.0,0.0
7921,7/5/2022 19:37,47,7/5/2022 19:37,70622,333.9,47.993648,7.853557,0.58,25.17,-1.2,40.0,0.313,13.051,290.6773071,25.2589025,0.668902496,18268.0,0.0756,0.3664,0.5572,0.0008,0.0,0.0
7922,7/5/2022 19:37,47,7/5/2022 19:37,70631,331.0,47.993367,7.85377,0.58,25.17,-0.9,40.3,0.404,13.142,289.8719482,25.25366766,0.663667664,17928.0,0.0604,0.078,0.8596,0.002,0.0,0.0
7930,7/5/2022 19:38,47,7/5/2022 19:38,70715,299.4,47.99343,7.855078,0.2,24.75,0.2,41.4,0.443,13.16,298.8291931,24.89188976,0.341889755,18270.0,0.104,0.2564,0.6332,0.0064,0.0,0.0
7948,7/5/2022 19:42,47,7/5/2022 19:42,70941,200.6,48.000675,7.862073,-0.97,23.51,4.1,46.2,0.674,13.599,291.3834839,23.60349265,-0.876507355,23721.0,0.2068,0.2416,0.5456,0.006,0.0,0.0
7949,7/5/2022 19:42,47,7/5/2022 19:42,70949,197.8,48.000767,7.862347,-0.97,23.51,3.9,46.0,0.619,13.544,289.2772827,23.58980234,-0.890197662,23721.0,0.2068,0.2416,0.5456,0.006,0.0,0.0
7950,7/5/2022 19:42,47,7/5/2022 19:42,70958,189.3,48.000867,7.862473,-0.97,23.51,4.1,46.2,0.674,13.599,293.3466187,23.61625302,-0.863746979,23721.0,0.2068,0.2416,0.5456,0.006,0.0,0.0
7968,7/5/2022 19:46,47,7/5/2022 19:46,71197,46.2,48.007562,7.860573,-1.39,22.99,5.8,48.8,0.786,13.916,268.2280273,22.93298218,-1.447017822,28742.0,0.146,0.2648,0.55,0.0392,0.0,0.0
8016,7/5/2022 19:57,47,7/5/2022 19:57,71854,178.5,48.022683,7.85112,-0.79,23.3,3.1,47.6,0.497,13.844,242.1161804,23.07325517,-1.016744827,36650.0,0.0768,0.298,0.6112,0.014,0.0,0.0
8017,7/5/2022 19:57,47,7/5/2022 19:57,71862,185.7,48.022888,7.850722,-0.79,23.3,2.7,47.2,0.389,13.735,241.4546509,23.06895523,-1.021044769,36650.0,0.0768,0.298,0.6112,0.014,0.0,0.0
8018,7/5/2022 19:57,47,7/5/2022 19:57,71875,211.0,48.023107,7.850192,-0.79,23.3,2.8,47.3,0.416,13.762,241.1082153,23.0667034,-1.0232966,36843.0,0.0004,0.0572,0.9424,0.0,0.0,0.0
8019,7/5/2022 19:58,47,7/5/2022 19:58,71881,219.9,48.023243,7.849985,-0.63,23.41,2.4,47.3,0.416,13.845,241.3365479,23.17818756,-0.861812439,36843.0,0.0004,0.0572,0.9424,0.0,0.0,0.0
8020,7/5/2022 19:58,47,7/5/2022 19:58,71899,254.8,48.02365,7.849337,-0.63,23.41,2.2,47.1,0.362,13.79,241.444519,23.17888937,-0.861110626,37016.0,0.1244,0.3168,0.5544,0.0044,0.0,0.0
8040,7/5/2022 20:01,47,7/5/2022 20:01,72119,241.4,48.02998,7.851938,-0.32,23.51,2.2,48.3,0.604,14.23,234.8449554,23.23599221,-0.59400779,39366.0,0.12,0.374,0.502,0.004,0.0,0.0
8041,7/5/2022 20:02,47,7/5/2022 20:02,72143,239.8,48.030348,7.85301,-0.23,23.51,2.6,49.2,0.796,14.504,235.6009979,23.24090649,-0.499093513,39521.0,0.1132,0.2836,0.5848,0.0184,0.0,0.0
8045,7/5/2022 20:02,47,7/5/2022 20:02,72174,239.8,48.031023,7.85447,-0.34,23.41,2.4,49.1,0.655,14.363,236.3396301,23.1457076,-0.604292404,39678.0,0.1032,0.3384,0.5584,0.0,0.0,0.0
8052,7/5/2022 20:04,47,7/5/2022 20:04,72266,236.9,48.031628,7.85658,-0.62,22.99,2.4,49.9,0.387,14.235,236.1633911,22.72456204,-0.885437958,39835.0,0.04,0.3092,0.6404,0.0104,0.0,0.0
8053,7/5/2022 20:04,47,7/5/2022 20:04,72275,236.6,48.031535,7.856128,-0.73,22.89,2.4,49.9,0.302,14.15,236.1287689,22.624337,-0.995663002,39834.0,0.042,0.25,0.696,0.012,0.0,0.0
8054,7/5/2022 20:04,47,7/5/2022 20:04,72281,235.5,48.031462,7.855863,-0.73,22.89,2.4,49.9,0.302,14.15,235.9409943,22.62311646,-0.996883537,39834.0,0.042,0.25,0.696,0.012,0.0,0.0
8059,7/5/2022 20:05,47,7/5/2022 20:05,72343,237.9,48.030455,7.852992,-0.77,22.78,2.7,50.6,0.339,14.249,234.8967438,22.50632883,-1.043671165,39521.0,0.1132,0.2836,0.5848,0.0184,0.0,0.0
8060,7/5/2022 20:05,47,7/5/2022 20:05,72351,239.0,48.030295,7.852527,-0.67,22.89,2.7,50.6,0.425,14.335,234.4737701,22.61357951,-0.946420494,39521.0,0.1132,0.2836,0.5848,0.0184,0.0,0.0
8274,7/5/2022 20:49,47,7/5/2022 20:49,74947,271.0,48.000618,7.823512,0.48,21.96,-3.1,52.3,-0.182,14.004,258.6472168,21.84070691,0.360706909,23663.0,0.278,0.154,0.5152,0.0528,0.0,0.0
8317,7/5/2022 20:58,47,7/5/2022 20:58,75525,266.0,47.99508,7.84254,0.4,21.54,-2.8,53.6,-0.163,13.962,278.7400818,21.55131053,0.411310532,19612.0,0.154,0.248,0.5948,0.0032,0.0,0.0
8318,7/5/2022 20:58,47,7/5/2022 20:58,75534,266.0,47.995105,7.842912,0.4,21.54,-2.7,53.6,-0.139,13.986,279.7895203,21.55813188,0.418131882,19612.0,0.154,0.248,0.5948,0.0032,0.0,0.0
8321,7/5/2022 20:59,47,7/5/2022 20:59,75585,271.6,47.994663,7.845155,0.33,21.44,-2.7,53.8,-0.212,13.926,284.5455933,21.48904636,0.379046356,19275.0,0.0112,0.4364,0.5468,0.0056,0.0,0.0
8325,7/5/2022 21:00,47,7/5/2022 21:00,75622,285.9,47.993927,7.84522,-0.06,21.03,-2.3,54.3,-0.428,13.71,283.725647,21.07371671,-0.016283295,18595.0,0.0196,0.2096,0.7708,0.0,0.0,0.0
8328,7/5/2022 21:01,47,7/5/2022 21:01,75667,281.7,47.992847,7.846798,-0.13,20.92,-1.4,55.2,-0.272,13.839,282.6229858,20.95654941,-0.093450592,17578.0,0.114,0.3804,0.5052,0.0004,0.0,0.0
8340,7/5/2022 21:03,47,7/5/2022 21:03,75814,267.0,47.993573,7.845228,-0.14,20.82,-1.1,55.8,-0.198,13.895,283.2820129,20.86083308,-0.099166916,18255.0,0.1172,0.332,0.5388,0.012,0.0,0.0
8352,7/5/2022 19:34,50,7/5/2022 19:34,70452,252.5,47.989277,7.842537,1.35,26.01,-2.0,38.7,0.638,13.265,273.4456177,25.98689651,1.326896515,15191.0,0.0764,0.1968,0.726,0.0008,0.0,0.0
8353,7/5/2022 19:34,50,7/5/2022 19:34,70458,249.9,47.989292,7.842548,1.45,26.11,-1.8,38.8,0.783,13.409,273.4456177,26.08689651,1.426896515,15191.0,0.0764,0.1968,0.726,0.0008,0.0,0.0
8354,7/5/2022 19:34,50,7/5/2022 19:34,70467,250.4,47.98926,7.842545,1.45,26.11,-2.0,38.7,0.725,13.351,273.4456177,26.08689651,1.426896515,15191.0,0.0764,0.1968,0.726,0.0008,0.0,0.0
8394,7/5/2022 19:42,50,7/5/2022 19:42,70927,270.0,47.983308,7.839457,0.59,25.07,2.0,44.1,1.381,14.306,293.811615,25.1792755,0.699275497,10427.0,0.344,0.0336,0.622,0.0004,0.0,0.0
8685,7/5/2022 21:10,50,7/5/2022 21:10,76223,278.6,47.997347,7.853407,1.69,22.46,-7.3,50.0,-0.244,13.812,283.15802,22.50002713,1.73002713,20988.0,0.0768,0.3468,0.5592,0.0172,0.0,0.0
8686,7/5/2022 21:10,50,7/5/2022 21:10,76233,276.9,47.997402,7.853082,1.8,22.56,-7.3,50.1,-0.152,13.904,283.4744568,22.60208397,1.842083969,20987.0,0.0464,0.2528,0.6984,0.0024,0.0,0.0
